-3.49999999999825e-06,-3.49999999999825
-0.0035070122675153,-3.49999824298027
-0.00702104906285154,-3.49999295783149
-0.0105421208534578,-3.49998412334798
-0.014070238063231,-3.49997171822871
-0.0176054110718169,-3.4999557210772
-0.0211476502139047,-3.49993611040122
-0.0246969657785169,-3.49991286461268
-0.0282533680082935,-3.49988596202736
-0.0318168670987705,-3.49985538086476
-0.035387473197653,-3.49982109924789
-0.0389651964040828,-3.49978309520307
-0.0425500467679001,-3.49974134665979
-0.0461420342889005,-3.49969583145045
-0.0497411689160851,-3.49964652731027
-0.0533474605469061,-3.49959341187704
-0.0569609190265062,-3.49953646269097
-0.0605815541469523,-3.49947565719454
-0.0642093756464639,-3.49941097273228
-0.0678443932086355,-3.49934238655067
-0.0714866164616533,-3.49926987579793
-0.0751360549775065,-3.49919341752388
-0.0787927182711922,-3.49911298867976
-0.0824566157999154,-3.49902856611815
-0.0861277569622822,-3.49894012659272
-0.0898061510974885,-3.49884764675815
-0.0934918074845015,-3.49875110317
-0.0971847353412365,-3.49865047228451
-0.100884943823727,-3.49854573045854
-0.104592442025291,-3.49843685394937
-0.108307238975685,-3.49832381891463
-0.112029343640265,-3.49820660141215
-0.115758764919126,-3.49808517739983
-0.119495511646246,-3.49795952273556
-0.123239592588623,-3.49782961317709
-0.126991016445401,-3.49769542438191
-0.130749791846997,-3.49755693190718
-0.134515927354215,-3.4974141112096
-0.13828943145736,-3.49726693764534
-0.142070312575341,-3.49711538646993
-0.145858579054774,-3.49695943283821
-0.149654239169073,-3.4967990518042
-0.153457301117539,-3.49663421832106
-0.157267773024439,-3.49646490724102
-0.161085662938086,-3.49629109331529
-0.164910978829906,-3.49611275119401
-0.1687437285935,-3.49592985542622
-0.172583920043706,-3.49574238045974
-0.176431560915645,-3.49555030064121
-0.180286658863772,-3.49535359021598
-0.184149221460911,-3.4951522233281
-0.188019256197294,-3.49494617402028
-0.19189677047958,-3.4947354162339
-0.195781771629886,-3.49451992380892
-0.199674266884795,-3.49429967048392
-0.203574263394369,-3.49407462989608
-0.207481768221151,-3.49384477558117
-0.211396788339163,-3.49361008097353
-0.215319330632896,-3.49337051940612
-0.219249401896297,-3.4931260641105
-0.223187008831748,-3.49287668821685
-0.227132158049036,-3.49262236475402
-0.231084856064323,-3.49236306664953
-0.235045109299109,-3.49209876672963
-0.239012924079182,-3.4918294377193
-0.242988306633571,-3.49155505224239
-0.246971263093486,-3.49127558282156
-0.25096179949126,-3.49099100187842
-0.254959921759274,-3.49070128173359
-0.258965635728886,-3.49040639460673
-0.262978947129351,-3.49010631261667
-0.26699986158673,-3.48980100778149
-0.271028384622801,-3.48949045201857
-0.275064521653961,-3.48917461714476
-0.279108277990115,-3.48885347487644
-0.283159658833575,-3.48852699682964
-0.287218669277936,-3.4881951545202
